iteration,elapsed_time,avg_distance,min_distance,max_distance,avg_movement,total_movement,vertices_too_close,vertices_too_far
239,7404.673473119736,10.416161321775597,0.15249152233022875,68.60919461242959,0.0288915950508424,459.52081928364834,2093,9752
240,7434.962561368942,10.399061076437574,0.14326244805800958,68.61656593032673,0.028781228030407228,457.76543182362695,2114,9739
241,7465.269889116287,10.381901647540134,0.1368000341735267,68.62390169158675,0.028673041818051224,456.0447301161047,2138,9720
242,7495.676419496536,10.364926261322324,0.13346354563445298,68.63120213187801,0.028566766154793102,454.3544156919843,2160,9702
243,7526.112143993378,10.348019770749508,0.13341241295376552,68.63846747114886,0.02846263443998614,452.69820076797953,2176,9693
244,7556.463322401047,10.331184517503631,0.13853124704859068,68.64569791589714,0.028360458913069538,451.073099012371,2208,9680
245,7586.834724903107,10.31434991426928,0.13785811707683848,68.65289366111065,0.02825971560771893,449.47077674076957,2226,9666
246,7617.069560050964,10.29761269725948,0.12663848725098623,68.66005489192605,0.028159388338985056,447.8750715315573,2240,9647
247,7647.384268760681,10.280981379554197,0.11547658618955484,68.66718178504713,0.028061451992877403,446.3173939467151,2258,9627
248,7677.744171619415,10.264371819900086,0.10437587627924992,68.674274509957,0.02796467232957659,444.7781134019157,2285,9612
249,7708.047562360764,10.247821972478118,0.09333919138916419,68.68133322995406,0.02786934509474258,443.26193373188073,2299,9601
250,7739.52211856842,10.231244802503916,0.08379812370395888,68.68835810303729,0.02777453951800314,441.75405103383997,2317,9585
251,7769.958873033524,10.214827635489707,0.07742412926389287,68.69534928266252,0.02768041913009185,440.2570662641109,2328,9570
252,7800.290089130402,10.198486739450278,0.07496608282830719,68.70230691838849,0.027587150651233006,438.773631107861,2339,9555
253,7830.6375913619995,10.182067421420063,0.07596552981691512,68.7092311564285,0.02749480305935503,437.30484265904175,2352,9536
254,7860.90851187706,10.165805819996477,0.07729303949046432,68.71612214012139,0.027402857163170927,435.8424431802336,2372,9521
255,7891.204364061356,10.149729747137147,0.07860604819865422,68.72298001033347,0.027311754360395856,434.3934531020961,2386,9503
256,7921.4257044792175,10.133506843845375,0.07991812342291083,68.72980490580149,0.027220981720747564,432.94971426849,2400,9489
257,7951.853568077087,10.117307381767269,0.08121347930985817,68.73659696342509,0.027130712083300212,431.5139756848899,2425,9465
258,7982.098631858826,10.101324489125625,0.08251057700049333,68.74335631851605,0.027041230222726625,430.09076669246696,2444,9449
259,8012.4267745018005,10.085189443098834,0.08379089102059999,68.75008310501069,0.026952408910909838,428.67806372802096,2469,9430
260,8042.690976142883,10.06918614949413,0.0850712909080826,68.75677745565066,0.026864021107096576,427.27225570837106,2483,9418
261,8072.967962265015,10.053266184557486,0.08635181440751002,68.76343950213676,0.02677624827610012,425.87622883137243,2501,9403
262,8103.151137590408,10.037282505583983,0.08760811794535273,68.7700693752597,0.026688942103017473,424.4876241484929,2516,9383
263,8133.781299114227,10.021393493582785,0.08887376070077034,68.7766672050111,0.026602382298295174,423.11089045438473,2529,9367
264,8164.0309517383575,10.005541811789701,0.09012238487703524,68.7832331206777,0.026516374903564364,421.7429428411912,2553,9356
265,8194.30403971672,9.98981528491363,0.09137142252294947,68.78976725092113,0.026430526220809634,420.3775195419772,2571,9340
266,8224.602660417557,9.974151899740162,0.0926053881044608,68.79626972384536,0.026345116667668346,419.01908059926507,2592,9324
267,8254.962028265,9.958492091327761,0.09383955860120315,68.80274066705365,0.026259904342695123,417.6637785705659,2603,9305
268,8285.842737913132,9.942895259848957,0.09507153359928797,68.8091802076966,0.0261748051041284,416.3102751811622,2626,9294
269,8316.18478178978,9.927432984491286,0.08990580744739819,68.81558847251236,0.026089807341841208,414.9583857719844,2643,9278
270,8346.384717702866,9.91176111661689,0.08802083270876566,68.82196558786045,0.026005068187526657,413.61060952261147,2648,9262
271,8376.654973268509,9.896312272565895,0.09004298554825439,68.82831167974996,0.02592065156119065,412.2679630807373,2660,9244
272,8406.890459537506,9.880976995145494,0.09205322227900847,68.83462687386294,0.02583672148017739,410.9330551422214,2673,9228
273,8437.145422458649,9.865668002947555,0.09405168011786541,68.8409112955738,0.02575288990935212,409.5997140082454,2687,9217
274,8467.362101316452,9.850326573401361,0.0960357965055498,68.8471650699652,0.025668711359002616,408.26085416493663,2695,9207
275,8497.703345298767,9.8350937968808,0.09801350644625967,68.85338832184095,0.025585756527137783,406.94145756412644,2702,9196
276,8528.012271165848,9.819943507350011,0.0999769986417973,68.85958117573657,0.025503088474318526,405.62662218403614,2717,9179
277,8558.419336557388,9.804890120095733,0.10193053339797292,68.8657437559275,0.025420677395728557,404.3158739790627,2732,9167
278,8588.714611291885,9.78985891672538,0.09911841570890631,68.87187618643568,0.02533840767887519,403.0073741325099,2751,9151
279,8619.131351947784,9.774913869495649,0.09352975022838131,68.8779785910345,0.02525675691701293,401.7087187650906,2765,9143
280,8649.36489367485,9.759938015667094,0.0879787927093998,68.88405109325248,0.025175341210297988,400.4138019497895,2784,9126
281,8679.712673425674,9.74497534089197,0.08245434853047917,68.89009381637574,0.025094409903559232,399.1265895161096,2793,9111
282,8710.010879039764,9.73014419307716,0.07696291485151875,68.89610688344979,0.02501364824153075,397.84207528154656,2804,9096
283,8740.25065112114,9.71532940289687,0.07171761463445099,68.90209041728028,0.024933148224570833,396.5617225117991,2815,9082
284,8770.595852136612,9.700578089662063,0.06898400597943173,68.90804454043318,0.024852699090539252,395.2821790350268,2825,9072
285,8800.967821359634,9.685862528428503,0.06954179970959845,68.91396937523452,0.024772427962922262,394.0054667502786,2841,9055
286,8831.296784639359,9.671189089239327,0.07219492589046847,68.91986504376943,0.024692463122867516,392.7336259692078,2851,9046
287,8861.725286483765,9.656571171328789,0.07487253836885174,68.92573166788107,0.024612801033717904,391.4666004412833,2865,9031
288,8892.041719198227,9.642010330785032,0.07754468054015023,68.93156936916901,0.02453320584939618,390.20063903464626,2881,9019
289,8922.376032352448,9.627390365157616,0.08018453144738132,68.93737826898746,0.024453888054014692,388.93908949910366,2899,8997
290,8952.730724811554,9.612942092620164,0.08281896856145367,68.94315848844334,0.024363514115825814,387.50169201220956,2912,8984
291,8983.19946718216,9.598541305708078,0.08544418872109719,68.94891014839403,0.0242750204983067,386.09420102556805,2922,8972
292,9013.500238656998,9.58418729709361,0.08804788426851183,68.95463336944513,0.02418834556402541,384.7156361958241,2937,8956
293,9043.837142944336,9.569835359785143,0.09064000941266667,68.960328271948,0.024102998435356522,383.35819011434546,2947,8942
294,9074.130696296692,9.55558806445911,0.09321730502136076,68.96599497599733,0.024018848424323495,382.0197841888652,2957,8934
295,9104.478742361069,9.54120441201207,0.0957839790297599,68.97163360142852,0.023935849470744806,380.69968583219617,2974,8915
296,9134.767476558685,9.527045018524227,0.09833051391652141,68.97724426781517,0.02385413555590159,379.4000260166148,2985,8902
297,9165.15238904953,9.512924922959629,0.10086231396386522,68.98282709446636,0.02377308761108352,378.1109584542834,2995,8884
298,9195.473281383514,9.498884800835032,0.0879572498917758,68.98838220042416,0.023692357643343882,376.82694831738445,3005,8875
299,9225.682335853577,9.484871138242314,0.08462071650825309,68.99390970446086,0.023609852919460144,375.5147106840136,3019,8863
300,9257.174694776535,9.470926286414576,0.0958751017354105,68.99940972507648,0.023530917225279755,374.2592384680745,3028,8850
301,9287.425191640854,9.457038176513485,0.10873560099050374,69.00488238049604,0.0234526400650604,373.01424023478563,3039,8837
302,9317.666979312897,9.44318433513821,0.11333341450073417,69.01032778866708,0.02337469708246786,371.7745570966513,3046,8824
303,9347.996203184128,9.429377886981998,0.11578555759011437,69.01574606725706,0.023295841872555262,370.52036498299145,3048,8813
304,9378.20092511177,9.415574890838771,0.11822511448248282,69.02113733365081,0.023219422652914257,369.30491729460124,3059,8793
305,9408.4857339859,9.40190983370081,0.12064693840172248,69.02650170494815,0.023142831057429765,368.0867279684204,3069,8771
306,9438.793089866638,9.388291190069554,0.12306127942738203,69.0318392979613,0.023066926388285582,366.8794642056822,3078,8756
307,9469.07672381401,9.374699775324425,0.12545789496481324,69.03715022921257,0.022991401746144943,365.67824477243533,3086,8741
308,9499.206298351288,9.361153952476842,0.12784569751393876,69.04243461493203,0.022916454715890336,364.4862122562358,3093,8722
309,9529.475179195404,9.34758071563838,0.13021581563689158,69.0476925710551,0.022841962875311837,363.30141953183477,3100,8705
310,9559.6302652359,9.33416127511964,0.13257898732621287,69.05292421322032,0.02276778843376362,362.12167503901037,3108,8693
311,9589.78553032875,9.320723346776086,0.1349213157605464,69.05812965676719,0.02269353395090099,360.9406574890802,3119,8679
312,9619.96550822258,9.30729155007162,0.13725759666767276,69.06330901673394,0.022619454734553228,359.7624275530691,3129,8672
313,9650.085961580276,9.293947461433424,0.13958064438111736,69.06846240785539,0.022545753287746086,358.5902060416015,3136,8659
314,9680.202342033386,9.280648383552156,0.1395944013832068,69.07358994456098,0.022472102567479474,357.41879133576106,3145,8649
315,9710.414844036102,9.267598015593967,0.13818298051786693,69.0786917409726,0.02239779423888474,356.2369173694618,3154,8639
316,9740.663667440414,9.254393669870813,0.13678132616317942,69.08376791090278,0.022324667288290207,355.0738332202557,3161,8631
317,9770.867877721786,9.24118041638814,0.13537361943233597,69.08881856785264,0.022251351374503826,353.90774361148334,3166,8618
318,9801.057554244995,9.227980095636159,0.13397987110181012,69.09384382501008,0.022179298362771407,352.7617404598792,3171,8606
319,9831.226143836975,9.214835556022795,0.13259206464109238,69.09884379524797,0.022107344212638186,351.61730970201035,3178,8590
320,9861.363139629364,9.201835941451964,0.13123109825404433,69.10381859112229,0.02203565252849146,350.4770534656567,3184,8579
321,9891.563860654831,9.18883390747044,0.12986867822722187,69.10876832487054,0.02196397627104868,349.3370425910293,3194,8566
322,9921.764132261276,9.175911694538637,0.12849973232706582,69.11369310840992,0.021892670414747493,348.2029229465589,3212,8546
323,9951.861644983292,9.163029610296741,0.12714952963545273,69.11859305333583,0.021820428620293385,347.0539172057663,3218,8527
324,9982.028332471848,9.15006080373252,0.12580659387960488,69.12346827092017,0.021749126760952323,345.91986113294666,3225,8511
325,10012.174993515015,9.137225121744576,0.12446568893265768,69.12831887210989,0.0216782929327129,344.7932490947986,3230,8496
326,10042.947927951813,9.124358881564426,0.12313151033071877,69.13314496752544,0.0216070345078763,343.65988384777256,3237,8487
327,10073.189041137695,9.111613629680306,0.12181285562968057,69.13794666745942,0.021537015634941866,342.5462336737504,3249,8474
328,10103.340015411377,9.098826526465396,0.12050524134979017,69.14272408187502,0.02146710565827655,341.43431549488855,3260,8460
329,10133.480511426926,9.086170145589167,0.1191922765409679,69.14747732040482,0.021397481473320393,340.32694283316084,3271,8441
330,10163.731278419495,9.073527317174616,0.11788632284750182,69.15220649234939,0.02132854320559588,339.2304796850025,3279,8427
331,10193.819496393204,9.060951286612347,0.11659614867660596,69.15691170667606,0.02125959709293877,338.1338917631911,3285,8416
332,10223.947623252869,9.04855589536937,0.11530109652073199,69.16159307201767,0.021190196979602293,337.0300829605745,3292,8407
333,10254.142225980759,9.036208941946862,0.11402983214223755,69.16625069667141,0.021121704860223887,335.9407158018609,3297,8393
334,10284.235288381577,9.02374951797395,0.11274919738034758,69.17088468859765,0.021053000667999783,334.84797562453656,3306,8373
335,10314.411290168762,9.011332544252335,0.11148518078640555,69.17549515541884,0.02098453703432179,333.75906153088806,3315,8362
336,10344.616524934769,8.998986965819844,0.11022849190799967,69.18008220441847,0.02091598990004806,332.66881936026437,3322,8344
337,10374.691113471985,8.986661443772133,0.11064003917824645,69.18464594254004,0.020847986407349174,331.5872238088886,3333,8335
338,10404.91273856163,8.974261697907156,0.11186965442787461,69.18918647638606,0.020769118029601488,330.33282226081167,3343,8322
339,10435.232601642609,8.961949445068468,0.11074409804523165,69.19370391221709,0.02069194824196346,329.10543678842885,3344,8315
340,10465.552852869034,8.94976848791055,0.10963239053248039,69.1981983559509,0.02061654886148065,327.9062096418497,3349,8300
341,10495.675589323044,8.937622834360761,0.10853328090912676,69.20266991316154,0.020542436970231986,326.72746001153973,3357,8290
342,10526.030106782913,8.925459171799433,0.1074232227490105,69.20711868907851,0.020469718620806418,325.5708746639261,3364,8278
343,10556.217315196991,8.913343634647893,0.10632841535872407,69.211544788586,0.020398086611898333,324.431567562243,3371,8266
344,10586.469033002853,8.901287469179032,0.10523173535692902,69.21594831622204,0.02032771456749534,323.3123001960134,3379,8248
345,10616.724380493164,8.889302671206213,0.10416531398187555,69.2203293761779,0.020257880968091106,322.20159679748906,3392,8233
346,10647.02869606018,8.877425661080288,0.10309795310381777,69.2246880722973,0.02018882337127171,321.10323572007655,3398,8216
347,10677.2624335289,8.86550586475704,0.1020339452292214,69.22902450807578,0.020120450083624435,320.0157585800466,3407,8201
348,10707.601697444916,8.853648347037046,0.1009539552963325,69.23333878666007,0.020052800635303524,318.93979410450254,3414,8190
349,10737.808110952377,8.841848000179304,0.09990482326361766,69.2376310108475,0.01998553554707881,317.8699428762885,3422,8184
350,10769.318472862244,8.830075974957627,0.0988385352941258,69.24190128308543,0.01991905960926312,316.8126430853299,3427,8175
351,10799.501868724823,8.818342732856456,0.09780011991039508,69.24614970547077,0.019852992634883916,315.7618478578287,3434,8166
352,10829.700970172882,8.80665741145927,0.09674930640681481,69.25037637974938,0.01978753897901549,314.72080746124135,3441,8151
353,10859.851102113724,8.795055769150535,0.0957307338476013,69.25458140731571,0.01972219278838638,313.68147629928535,3449,8137
354,10890.130154371262,8.783479172397445,0.09468863629572176,69.2587648892123,0.019656874973061757,312.64259644654726,3455,8121
355,10920.243765354156,8.771758608703438,0.09366770334686465,69.26292692612938,0.019592209541661326,311.6140927601234,3468,8105
356,10950.528307914734,8.760232308733539,0.09264516387820662,69.2670676184045,0.019527719292111077,310.5883753410267,3468,8098
357,10980.709896326065,8.74875185027028,0.09163266203811216,69.2711870660222,0.01946315428732068,309.56146893983544,3477,8083
358,11010.817143440247,8.73728843585756,0.09062806525894435,69.27528536861362,0.01939898358295423,308.54083388688707,3484,8071
359,11041.023674964905,8.725876836070192,0.0896318873936688,69.27936262545634,0.019334928645148845,307.5220401010924,3490,8056
360,11071.280038833618,8.714437740412576,0.08862685202838999,69.28341893547396,0.019270709912569822,306.500641159423,3500,8041
361,11101.371975421906,8.70302566971241,0.08764832724194455,69.28745439723593,0.0192069702242041,305.4868614159662,3513,8023
362,11131.490401029587,8.691671580943785,0.08664516165782842,69.29146910895739,0.01914302387861811,304.46979478942103,3521,8002
363,11161.72028875351,8.680243856793254,0.08566634863836253,69.29546316849886,0.019079004640078046,303.45156880044135,3530,7983
364,11191.93174123764,8.669032102341559,0.08471103379423932,69.29943667336622,0.019015252428893993,302.43758988155895,3541,7968
365,11222.079112768173,8.657860430110354,0.08372948325684143,69.30338972071046,0.018951024896734208,301.4160509825576,3548,7954
366,11252.399324655533,8.646715208111765,0.08277834223062905,69.30732240732762,0.01888702862766095,300.3981903229474,3562,7939
367,11282.431007146835,8.635569086570415,0.08180748899645036,69.31123482965872,0.01882351307014997,299.38797538073527,3566,7923
368,11312.581072330475,8.624528582833083,0.08085203657112144,69.31512708378965,0.018760043429592425,298.3784907476675,3575,7903
369,11342.97751879692,8.613527315815219,0.07864652109184087,69.31899926545115,0.018697100770734436,297.3773877585312,3581,7892
370,11373.125807285309,8.602540995488607,0.07611369233480872,69.32285147001883,0.01863441390515346,296.3803531614658,3591,7866
371,11403.207967996597,8.591607470423945,0.07358114136217409,69.32668379251314,0.018572108844393368,295.3893911700765,3603,7847
372,11433.425763368607,8.580706712619333,0.07108052138167381,69.33049632759935,0.018509661226395933,294.3961618058273,3607,7829
373,11463.648809194565,8.569854667918776,0.06858077220557424,69.33428916958772,0.018447442046763893,293.4065657537797,3617,7808
374,11493.928335666656,8.559044033985817,0.06195125733135127,69.3380624124335,0.018385648883250998,292.4237454881071,3630,7789
375,11524.194543361664,8.548298723972769,0.05064977555865662,69.34181614973701,0.018324177634268603,291.44604527304216,3638,7775
376,11554.471329689026,8.53755481401309,0.04106426268009629,69.34555047474377,0.01826291010023858,290.47158514429464,3644,7761
377,11584.612159013748,8.526761125038043,0.03460462609906154,69.34926548034467,0.018201473967364025,289.4944434509248,3649,7748
378,11614.871076345444,8.516221093843008,0.033099908625797675,69.3529612590761,0.01814046332255233,288.5240691451948,3658,7736
379,11645.01752448082,8.505576097326582,0.037013621003708544,69.35663790312006,0.01807926733228296,287.5507469199605,3664,7721
380,11675.26910328865,8.494998658751047,0.04241852708859236,69.3602955043045,0.01801825963713363,286.5804195286104,3670,7708
381,11705.54703783989,8.484451991654627,0.03145662801874304,69.36393415410342,0.017957062130479488,285.60707318527625,3681,7692
382,11735.705399274826,8.473951263628361,0.027434950716158202,69.3675539436371,0.017895762451596308,284.6321017926393,3690,7681
383,11765.826357126236,8.463473664925441,0.03820127260896984,69.37115496367241,0.017834886769321222,283.66387406605406,3698,7657
384,11796.034014463425,8.453051801042946,0.04201226589667476,69.37473730462307,0.01777396817872147,282.694963882565,3709,7638
385,11826.114562749863,8.442371199002018,0.03968805360050333,69.37830105654987,0.017713511422039377,281.7333991675363,3715,7622
386,11856.251924991608,8.431975513454015,0.03736242344615923,69.38184630916108,0.017653184210129465,280.77389486210916,3720,7605
387,11886.43348145485,8.421523707481093,0.03505454270705641,69.38537315181263,0.01759359178627521,279.82607736070725,3725,7586
388,11916.65356373787,8.411168529348288,0.03275682549501734,69.38888167350864,0.017534453719781806,278.8854864131296,3732,7574
389,11946.81445980072,8.400932292242258,0.03047126353938588,69.39237196290156,0.01747585138739819,277.9534163165682,3741,7559
390,11977.091341257095,8.39063814454917,0.028206757383688837,69.39584410829272,0.017417263835189024,277.02158129868144,3747,7541
391,12007.162981271744,8.380447204964796,0.02618882289394621,69.39929819763259,0.017358907987404776,276.09343153967296,3754,7523
392,12037.441263198853,8.37033108738586,0.02583618489611987,69.40273431852125,0.017300779029466213,275.1688904636601,3760,7510
393,12067.579422712326,8.360048116092353,0.025696901955688172,69.40615255820882,0.01724313503960799,274.2520628049651,3768,7490
394,12097.683968544006,8.34996599285929,0.025561426741600328,69.4095530035958,0.017176970272752074,273.19971218812174,3779,7468
395,12127.873663663864,8.339963507827859,0.025423232183587458,69.41293574123362,0.0171120511859049,272.1671741118174,3785,7452
396,12158.66508936882,8.330014094188096,0.025306922110223666,69.41630085732507,0.017048806078019948,271.16126067090727,3791,7434
397,12188.825852632523,8.320091160726905,0.025180308421866422,69.41964843772475,0.01698675314863418,270.17430882902664,3796,7410
398,12219.156760454178,8.310205016579056,0.0250597283311524,69.42297856793954,0.01692545081372037,269.1992951922225,3803,7396
399,12249.463939905167,8.300359012848821,0.024933221692885515,69.42629133312919,0.016864775785362232,268.2342588661863,3807,7380
400,12280.852839231491,8.300359012848821,0.024933221692885515,69.42629133312919,0.016864775785362232,268.2342588661863,3807,7380
